"","var","ID1","ID2","mean","median","pc2.5","pc97.5","overlap0","gel","DOY","TIMESTAMP"
"175","dYdX",147,1,0.0380447488299742,0.0582373256817504,-0.132664132983514,0.153854762497947,TRUE,2.75318140352837,218,2018-08-06 12:00:00
"176","dYdX",148,1,0.0542027148490952,0.0672566028964304,-0.117582156717832,0.193482038811907,TRUE,3.08493269338896,218,2018-08-06 13:00:00
"177","dYdX",149,1,0.0957657175396047,0.0941929526439238,-0.122977253714341,0.284013466273292,TRUE,4.00118661158924,218,2018-08-06 14:00:00
"178","dYdX",150,1,0.109128195433612,0.106213019576612,-0.137004120990243,0.319486771961491,TRUE,3.98256546474355,218,2018-08-06 15:00:00
"179","dYdX",151,1,0.0257539235166024,0.0443874850749507,-0.135381572099038,0.132237137736739,TRUE,2.00398317027654,219,2018-08-07 09:00:00
"180","dYdX",152,1,0.0280231421396254,0.0544274578898331,-0.123202806767212,0.11561996542168,TRUE,2.06096964760837,219,2018-08-07 10:00:00
"181","dYdX",153,1,0.014660872043711,0.0374894269493947,-0.135998008845197,0.100819903748039,TRUE,2.01798582275158,219,2018-08-07 11:00:00
"182","dYdX",154,1,0.00807638188757874,0.0228697988899312,-0.115937778990221,0.0941720511821139,TRUE,1.80489792377557,219,2018-08-07 12:00:00
"183","dYdX",155,1,0.0195194312364996,0.0339926531206405,-0.0975350979072134,0.109908047016134,TRUE,1.8066474496052,219,2018-08-07 13:00:00
"184","dYdX",156,1,0.0868182266425901,0.104606137932389,-0.0896591221490112,0.215913059625936,TRUE,3.25390804975496,219,2018-08-07 14:00:00
"185","dYdX",157,1,0.107963858970677,0.123603607272866,-0.0886057274195249,0.257770615004008,TRUE,3.32922048297988,219,2018-08-07 15:00:00
"186","dYdX",158,1,0.0685979370744954,0.0957091955525201,-0.0879741837531255,0.1609839258322,TRUE,2.18300599524383,220,2018-08-08 09:00:00
"187","dYdX",159,1,0.0612900364623968,0.0865295066781375,-0.0866923718647529,0.147952832302514,TRUE,2.20344125644547,220,2018-08-08 10:00:00
"188","dYdX",160,1,0.0532085123969975,0.0772544054915852,-0.0972175513509886,0.143344633699536,TRUE,2.36798924525347,220,2018-08-08 11:00:00
"189","dYdX",161,1,0.0493029840546453,0.0698823267012603,-0.110097821083141,0.15097111404406,TRUE,2.54374514684148,220,2018-08-08 12:00:00
"190","dYdX",162,1,0.0584898971486022,0.0752086310420772,-0.107290814606373,0.176764830341217,TRUE,2.82974880259192,220,2018-08-08 13:00:00
"191","dYdX",163,1,0.0916583367988874,0.0983342689986636,-0.10537893514399,0.252691943352228,TRUE,3.4303424209947,220,2018-08-08 14:00:00
"192","dYdX",164,1,0.104742268376291,0.112981716260377,-0.107343189242844,0.274765499488143,TRUE,3.43094027837517,220,2018-08-08 15:00:00
"193","dYdX",165,1,0.0533713321488476,0.0731035819979294,-0.104062446221024,0.160887333306586,TRUE,1.97970876478217,221,2018-08-09 09:00:00
"194","dYdX",166,1,0.0465498174013359,0.0640116642938801,-0.102346868210819,0.147379759405029,TRUE,1.9319012678919,221,2018-08-09 10:00:00
"195","dYdX",167,1,0.039487163170948,0.0562403815400198,-0.107461013116959,0.135793440048735,TRUE,1.91738500227941,221,2018-08-09 11:00:00
"196","dYdX",168,1,0.0420262567808432,0.0582174461442536,-0.110645028419528,0.133923443833812,TRUE,1.95517477947724,221,2018-08-09 12:00:00
"197","dYdX",169,1,0.0521090848406116,0.0692403684761103,-0.111641728771018,0.154483581758184,TRUE,2.2019349055113,221,2018-08-09 13:00:00
"198","dYdX",170,1,0.0923825887908789,0.104950085396012,-0.110564342019688,0.244789850209443,TRUE,2.89401357725518,221,2018-08-09 14:00:00
"199","dYdX",171,1,0.111460005073124,0.118420645717187,-0.112113290036983,0.28998144112361,TRUE,3.16306096243176,221,2018-08-09 15:00:00
"200","dYdX",172,1,0.0803779366829572,0.107249493205389,-0.110575527763145,0.194081762204885,TRUE,2.18824775674423,222,2018-08-10 09:00:00
"201","dYdX",173,1,0.0708369685057741,0.0951995347849297,-0.11353204188771,0.184201710488789,TRUE,2.20466775449201,222,2018-08-10 10:00:00
"202","dYdX",174,1,0.0652885109127354,0.0866789457732137,-0.120611337797738,0.187205077433266,TRUE,2.38265367445495,222,2018-08-10 11:00:00
